Order ID,Order Date,Region,Category,Sales,Profit
01b1c626-16a4-4bfa-a032-9ee6c190b0cf,2022-04-12,West,Technology,774.87,776.94
45f8e14d-ea16-4e6e-a388-ca3268d26992,2021-05-21,West,Technology,60.13,421.21
764d7e7c-8e49-40f9-acc5-c9de6a1d9731,2022-08-07,West,Office Supplies,1679.6,-418.82
ea350f17-c157-4761-9162-f6dbb5d2bf7f,2022-08-03,Central,Office Supplies,32.72,-454.29
d5108bc0-2f9e-4ddb-b302-8b32230da680,2021-04-18,East,Office Supplies,1410.36,-281.07
7d9704fe-8dca-4908-8a1a-421961bba5fb,2023-05-05,Central,Office Supplies,1940.81,446.21
4d4f6814-d385-4240-92a2-f8390acfc6ac,2022-06-23,South,Furniture,880.95,-261.14
7e7d5e88-4dcd-4534-95d0-3545d5a76023,2023-09-01,South,Office Supplies,477.6,164.93
397a284f-76a4-479b-bd67-34588f2d0b17,2022-01-31,East,Technology,1412.69,-378.76
276e1d67-00a0-486e-8a8d-5d5a06defca8,2023-04-16,South,Office Supplies,1636.09,697.15
a3fb6d0b-f4be-48b4-8cd7-e6f7433ecd2c,2022-01-20,West,Technology,1097.4,-52.85
1fca0f16-78f8-455f-a2f5-a68bd590f435,2023-06-25,Central,Technology,1934.4,680.57
49a5fd0d-e487-4ab3-aa79-4de7a7604977,2022-11-04,South,Office Supplies,112.82,728.34
e8239943-7dec-4605-adeb-57f96acac954,2022-08-28,South,Furniture,1014.54,-492.03
07480379-3ea7-4419-a510-af65b0167db8,2021-02-07,East,Technology,1439.72,103.38
7e388a19-46f7-420a-83c4-95061e8e06ed,2022-12-26,South,Technology,1726.65,-467.95
9950f11a-1114-40da-b87a-e6defe8c9aab,2021-11-19,South,Technology,366.72,681.3
7b011fdd-94c0-49e0-9c9c-4570bedd62a7,2022-04-11,Central,Furniture,1602.01,173.93
42067d80-de4b-4b12-afa2-2f9290c97f00,2022-03-30,South,Furniture,1109.89,-402.57
f9690579-79dd-4dd4-af97-fbd2a0c45942,2022-08-20,Central,Technology,799.14,-356.64
5f8a2e3c-1e9d-495b-917a-d9bdb1ba0bea,2023-01-02,Central,Furniture,272.11,-1.44
047dd583-9344-4b2f-bba3-16688334e524,2022-01-31,Central,Furniture,1731.94,722.3
94e74f26-29b0-4b37-8271-0779d864465a,2022-08-27,South,Furniture,322.97,400.78
7606fa34-51d6-4f11-a569-3e130efa8993,2021-10-02,West,Office Supplies,626.48,627.9
5b7d9d2d-22af-4503-b17a-ff6de0d96670,2021-07-10,South,Technology,587.19,-23.61
5c75352c-45cd-496b-8d8a-16f329ce9bfa,2022-06-21,West,Technology,1744.11,-443.82
f4852088-e97f-4025-a2e1-17986b65450b,2023-09-10,West,Office Supplies,1348.68,766.61
4aaa7f99-4a34-441e-8c78-947b5b21c9f0,2023-06-09,South,Office Supplies,1595.4,-477.68
13aae9c8-efb2-48fd-a391-ffdb8794ac7e,2022-07-09,Central,Office Supplies,508.43,731.95
a0c69223-c435-4252-b19d-d940838cc137,2023-04-27,West,Furniture,1253.5,-20.72
99487f82-1831-4802-83c2-aee62ee94ed9,2022-03-17,Central,Technology,1147.77,-486.88
52965cf3-8b30-4b4c-aac9-6b60c0ac430a,2023-10-08,South,Furniture,1667.33,395.9
d85195ac-d3aa-4b27-90f3-2ab5df586eff,2021-05-08,Central,Furniture,1813.11,774.7
457e55cb-4d13-4338-8cc4-c0a9af5a01cc,2023-09-02,South,Office Supplies,34.19,755.31
5cce495d-b037-4c52-b2ad-ffa6af793d4a,2023-01-27,West,Furniture,1351.3,-290.78
5a0461c9-947d-4fcf-88cf-c53d188889ce,2022-02-20,West,Office Supplies,113.15,-264.38
230f1e69-034d-42fd-a4ca-abcbd2c4c286,2023-08-06,West,Office Supplies,1102.23,235.2
c75ff368-5f7d-4bb1-880a-fe9f84a6d693,2021-06-28,East,Furniture,582.39,328.5
ebc095f5-571e-4230-a978-78c17c2257a0,2022-10-22,West,Technology,620.49,461.24
37c6bc5d-1a38-4e8e-a9bc-4734e92966be,2021-04-09,South,Technology,712.39,-264.63
d4e20134-389a-44fd-80dd-b3862790e92f,2022-11-18,South,Technology,1246.37,746.71
8f040721-e5a5-429e-8b8c-1d76303c1503,2021-01-05,East,Furniture,674.76,330.36
f3d6b9f2-d4d7-40ca-b08d-16769d09a404,2022-06-07,West,Office Supplies,1468.07,601.16
b6697d0a-8837-4bbc-9898-06fd86912efe,2021-01-21,South,Office Supplies,815.01,202.09
cd75e6de-c19d-4186-b3c7-a1a88d15baef,2021-09-08,West,Technology,146.02,38.56
ea8104ad-75e2-42fa-aad7-34531d2cec89,2021-09-15,Central,Furniture,1569.68,770.34
21986e3c-d19f-4f31-9dd7-3f1f138ef8cc,2021-04-30,West,Technology,578.66,256.76
592448ee-7ac1-44f9-8472-f9f6ec6494e0,2023-03-09,South,Technology,871.21,626.94
23966b83-5cd1-4b22-b0e8-b2fa4fc34759,2023-10-30,East,Technology,1374.03,739.28
fcd2280e-e3c5-4ba8-b122-d7a0d12972d3,2021-05-27,East,Furniture,671.59,377.96
f859396d-c37a-4ab0-85eb-43c898ff805c,2022-09-21,Central,Technology,122.61,213.62
4dffc9aa-b5bb-4bce-ac15-c4ad57904515,2023-05-27,South,Technology,754.1,-495.44
1e5c5da8-d087-4dcb-be94-f1cb075cc8eb,2023-05-08,South,Office Supplies,1889.45,-447.97
b1b9fd9d-db58-4dd9-a0f3-6e9238ec71aa,2021-04-22,East,Furniture,1287.05,-238.89
4eb39f63-3a00-483e-b023-dbc32471a957,2023-09-30,Central,Office Supplies,1346.24,-258.19
fb29ff36-2155-4ba8-b5b8-23e420168e6d,2022-03-22,West,Technology,1268.24,-168.81
c355853e-b0d9-451c-acc0-067f141f746e,2021-06-03,South,Furniture,405.99,-103.58
04d07f29-13e6-45fd-9c99-d366c8b62c18,2021-12-21,South,Furniture,842.48,-31.91
6e663c0a-c1e0-44a1-bbf8-20f6c6523c3d,2022-04-11,Central,Office Supplies,1504.37,46.7
08651a6e-1b99-4b83-b244-0f070ae263e0,2022-03-01,Central,Office Supplies,211.73,-371.47
97da64cb-8373-4f49-a8e7-ebe3cb05aa14,2023-11-04,East,Technology,562.93,-444.93
e8956041-1e71-4fa9-b815-c7df0f2c01b7,2023-01-15,Central,Office Supplies,559.88,376.13
4d38a8d0-10f5-4651-8b14-7f1f40c56cf6,2022-08-24,South,Office Supplies,869.72,198.54
18b475b1-c12a-44f4-82a1-3629aae6f1a1,2023-12-22,Central,Furniture,1960.93,77.39
9a0f09e9-eb8b-4c11-9fb0-ef34c8497436,2021-04-01,West,Technology,144.33,324.77
3334cd07-e6b3-4561-966d-273534952c00,2023-07-07,West,Furniture,1042.21,575.98
077d8688-59fe-4c45-abac-7bf82f4ddc9b,2022-02-01,South,Technology,366.94,56.0
bf06d520-d88a-417b-a543-38df173d5030,2023-05-24,West,Furniture,1941.65,333.46
946a95a6-f2e4-41af-8702-1755f11cc0a4,2021-11-12,Central,Technology,235.47,739.64
daea544a-291a-4905-9a29-fe6b590bd0c6,2023-12-15,South,Office Supplies,813.17,591.51
9ceab67b-ba82-454a-87e2-a618802993b1,2023-01-27,Central,Office Supplies,1478.39,53.8
117e894e-91fa-41c7-8141-bb373de814ac,2022-11-30,West,Technology,1412.06,338.13
c363f61f-9400-4191-91d0-6bcd195efd72,2022-03-24,Central,Technology,851.23,-269.81
b73f6e64-378d-4f8d-8761-f9da039479c1,2021-02-10,East,Furniture,699.58,228.68
2bf95861-4827-4440-b6d9-fe1731094211,2021-07-19,East,Furniture,801.25,775.73
011bb348-8981-4f35-8107-50bce6d33572,2023-07-08,East,Furniture,535.91,173.81
ec9a799e-1943-4791-b9b0-7ec4f93c8859,2021-07-14,West,Office Supplies,418.61,705.93
d9ee9678-8112-40ff-aba4-646336c9b657,2023-04-13,Central,Technology,971.25,29.54
b2b8d698-5dd0-455c-b986-f498b52f80c9,2022-09-22,West,Furniture,544.38,798.5
ac6c2e1b-708d-4094-af64-672f96e1a522,2022-03-25,East,Office Supplies,582.05,252.99
d5b1a96a-2e4c-46e2-9b79-9e6bf52ef4a6,2023-10-30,Central,Technology,1316.94,-445.05
6c914882-612e-43c7-bb36-8cf45ad5a309,2023-09-17,Central,Office Supplies,1937.39,262.78
685707ac-3a40-4e39-83a5-f42136daa93a,2022-01-10,Central,Technology,1211.24,-143.06
5074ac13-fc0f-44cd-82eb-baa21ce370ed,2021-11-09,South,Office Supplies,163.19,-457.77
850cddfd-1c3d-4e19-b745-55601fa54251,2021-02-14,South,Furniture,160.41,567.11
5c7ae8ef-c324-4e35-beed-cc6522cb2720,2021-08-24,West,Technology,1903.33,-141.55
b8ddf15d-8ea0-45f0-89cc-253fb4693ec4,2022-10-22,East,Furniture,601.61,535.51
7e63f654-53ff-4f1f-950e-33880a6552a5,2023-09-13,South,Technology,193.21,-125.32
74fa65ce-489a-427e-a281-03f01d9fff25,2022-06-25,Central,Office Supplies,1202.1,-247.38
afe2487f-4fdf-4f5d-bc75-ed5399b32070,2021-02-15,Central,Technology,1251.06,766.12
39d2d74a-71a7-4782-9751-af9cf9e6debb,2023-06-13,West,Technology,1300.52,-29.86
fc267da6-4a64-4fc1-a843-a5c38dcd6e9b,2023-10-01,East,Furniture,542.13,281.79
db558642-3054-466b-ad8e-e559daf93e99,2023-06-28,South,Office Supplies,40.07,292.98
cd6c78dd-d74f-4844-a50e-a3ec11d1e7d5,2022-08-21,West,Office Supplies,1930.38,228.62
5e10a3a0-addb-4943-b067-ad8279c5f45a,2021-10-18,Central,Technology,509.28,689.1
ac95adb1-ffac-44fd-8345-eeda2de66d5b,2021-07-01,West,Office Supplies,1355.29,376.77
65787d0c-1aec-4b70-ac0e-73077ddcaaf6,2023-05-17,South,Technology,1416.19,24.85
ad3053ce-a896-4e70-85cd-338470249792,2021-10-20,West,Technology,1223.91,621.09
65125d2e-24b3-4c8e-9e85-0f8015c2f297,2022-10-08,East,Office Supplies,632.69,-264.62
fa42156e-972e-423e-b1ed-f3d3668f5032,2022-08-09,Central,Office Supplies,549.48,207.51
e476231a-ecdf-4364-bdce-7f651a0a7680,2022-12-04,South,Office Supplies,1199.36,735.72
5d1c1906-1090-4c9d-ab31-71dcfa549893,2022-12-16,East,Technology,1733.53,313.02
334477eb-56b0-4052-b2f7-5350f9a732dc,2021-07-11,South,Furniture,1894.0,562.06
677f7c73-fd9b-4af3-9812-5123984f5a56,2023-07-21,East,Furniture,220.75,349.63
6cb96a2c-d68e-41f0-bb9d-58321f6d5768,2022-08-10,Central,Technology,318.11,591.18
c3cb0c28-474c-4a29-bfc5-ae23b9a6bd75,2022-10-08,West,Furniture,1890.03,727.83
97f971d5-94f8-4e6c-8416-c07cb6a787b1,2022-10-05,West,Technology,1475.71,-145.2
cd0d4d73-ca1c-4218-819d-11c545e18b77,2022-11-08,West,Office Supplies,1767.16,-279.44
5b29317a-6675-45e2-b177-3294a4d21eae,2021-05-02,South,Office Supplies,413.24,129.19
f33c4c36-9a69-4cad-aaab-583079cfc04f,2021-01-03,West,Office Supplies,1179.3,412.42
82ec0fc3-7c0a-4867-bcce-521367899d92,2021-08-05,Central,Technology,1405.27,-204.65
7462f144-c49b-4e62-a5ba-4f0347656069,2022-05-02,West,Office Supplies,1363.42,-494.67
7d457a09-402d-45e8-9f47-d9021ba84a91,2022-09-05,South,Office Supplies,822.22,-54.18
f14152c7-a0dc-4c7d-bb17-23197f4d55b9,2022-01-09,South,Office Supplies,40.64,759.52
bce05a63-197f-4b8d-879b-f5e62275b1e2,2022-03-08,West,Technology,1170.02,403.46
7f85c4e7-1177-4f21-948f-5ba30d87bc72,2021-09-28,West,Office Supplies,513.67,21.72
2dd93719-f8d9-4f33-86d9-03c0ad987301,2021-02-19,Central,Technology,906.01,-249.65
53b3618b-ade0-4648-9ac6-030661f43c2b,2021-07-28,Central,Furniture,1915.59,-37.08
9f8c2c51-9f39-46a5-8d81-31f52719bfdb,2021-07-18,South,Office Supplies,804.08,-279.21
a93c9413-1396-4289-829a-988f18a95210,2021-07-27,West,Technology,1681.21,-361.8
7e000029-c47f-4b05-851b-5f38c0697f1d,2023-11-23,West,Office Supplies,385.2,678.77
4b26f0a3-33b1-4ca4-b74d-34f5caf07226,2023-12-22,West,Office Supplies,1348.2,796.95
813a3aa5-7d81-4c21-bf76-4fcea97ef131,2021-12-09,South,Furniture,1954.24,-286.65
cf3a2f8d-57f7-41e3-8add-397642fc7edf,2022-02-22,East,Technology,212.77,-429.12
04860bee-8bef-4a76-8a60-1b92dc137c04,2023-08-12,West,Furniture,26.56,-71.35
fd9f45f4-0816-4739-8393-3447f3dc50bf,2023-07-04,East,Office Supplies,872.83,100.16
1e7f92ad-ea39-43ff-a14f-ea786e2f1d3b,2023-04-26,West,Office Supplies,194.32,-233.73
da55f825-5086-4384-b33a-c54f62359144,2021-03-03,Central,Technology,1499.28,-108.15
09360f02-75ac-4819-b14b-5c03605797cf,2021-04-23,Central,Office Supplies,1829.95,-238.87
a8cf2936-8e81-42f0-ad47-4c4f08697ffa,2021-11-21,East,Technology,873.7,506.54
e27bb6c4-4d94-4434-8785-9c05dc409942,2022-11-11,West,Technology,524.84,426.35
6e411e23-7dd1-4b8f-aa05-5b69b4c04bdf,2022-10-20,South,Office Supplies,874.46,325.44
639ac771-b739-428a-8ffd-5b7a226dd24f,2023-05-11,Central,Furniture,1449.66,3.38
91a07ef2-1c00-4554-8396-3bf97cc9d887,2021-12-09,West,Office Supplies,28.02,681.75
8dc4c81f-a8fa-4904-bd94-ed9facce693e,2022-10-16,East,Technology,1183.01,760.39
78460474-927c-4ea7-8a15-9e92af74ae63,2023-01-29,South,Office Supplies,1230.45,-274.27
2803feb5-dab6-473d-8fef-f87b79d54e9f,2022-07-11,East,Technology,1279.0,-210.08
436d977b-6431-4bbe-8e44-c9dc81b61c87,2023-08-17,West,Technology,491.62,183.32
60b759a9-f88a-4c64-974e-bb877ea413e5,2021-01-26,South,Office Supplies,1430.96,-381.37
c4376d89-5a4e-49f3-ad2e-4db89defc23f,2021-05-26,West,Office Supplies,191.87,67.38
0fb97b5d-520b-48f6-88d0-e602fa4ffba8,2023-01-07,South,Technology,406.55,256.33
20d1968f-0b8c-421f-9728-9c5e0734a403,2022-12-04,West,Furniture,1756.17,178.7
cf3ee4aa-594f-4d27-9dcd-0d40d6415102,2023-08-13,East,Office Supplies,1480.06,-69.82
c3e3c148-06e2-4861-957e-dc3cbdf774c8,2021-04-23,South,Furniture,37.35,205.18
616d41c8-575c-4669-a00a-06e6e42f0c28,2022-05-24,South,Technology,504.27,746.44
fdf02450-585b-4b17-ad9b-1eb118ebeed7,2021-08-21,South,Technology,436.67,-232.18
0e737523-59ec-4846-a974-37ea5b7c57e8,2023-09-15,South,Technology,548.9,351.28
3c10316d-3f63-4065-be85-c8c4a9470663,2022-04-18,South,Technology,502.64,-443.58
15bebdd0-97b0-47ce-8fe5-c13ba5e8c198,2022-03-05,South,Furniture,134.43,-413.66
de72d970-10c4-4f9e-b020-321be90f4137,2022-09-19,South,Furniture,923.29,217.38
2b76a718-566c-43cc-9d4d-fdb14e0ebe2e,2021-07-06,East,Furniture,1468.14,-363.58
0991946d-537c-44b0-89d5-af23050bd848,2022-03-03,Central,Office Supplies,1217.4,-470.95
6c27316b-dd05-4827-a863-782e75fe2857,2022-04-02,South,Furniture,1349.01,-277.03
6bd1f826-e6c2-4bb7-83c7-4cbe916baf87,2021-02-11,West,Furniture,171.49,234.3
783e40ab-b22a-45a6-8539-1557444122a5,2023-08-17,South,Office Supplies,1903.47,414.34
51071545-fc5b-44bd-85b1-49a096867676,2021-09-13,Central,Office Supplies,1678.6,-236.78
528a34f3-63ea-40a1-9202-b09c60b36938,2021-11-25,Central,Office Supplies,1612.13,368.74
7d05121c-ceee-4d65-9904-8ca79291e493,2022-01-17,East,Furniture,1647.74,-262.78
34b6685d-acd4-480a-b0dc-75fb199d5089,2022-06-29,South,Furniture,1866.09,297.49
cfbba84a-80b5-4013-bf29-c9e75601f6a5,2021-04-08,West,Furniture,1093.07,35.55
2aa814da-56ec-4e55-aad9-e93dc3d0bde3,2022-12-13,West,Furniture,408.56,349.94
f82c6ad8-5d03-4a06-8cad-66c59d655c03,2022-04-18,West,Furniture,1237.4,793.57
a2ac7896-7f38-4a3e-b3a6-74036f9d1d74,2022-09-07,Central,Technology,1488.33,719.16
13483fb3-c982-4300-b95f-17e6d8eae31b,2022-07-15,East,Technology,1478.46,-494.43
36cdf42f-892c-4b33-99af-8224d7232ce3,2022-11-06,Central,Office Supplies,1047.68,651.07
4c1d2e43-0c2b-43e4-83e1-346d49902258,2022-04-23,West,Office Supplies,146.23,-413.56
cdfa76af-66eb-43b0-92d2-408eff08c739,2021-08-06,West,Furniture,748.51,738.96
f53ba020-be2d-48c8-9fe3-f82439d3a9cf,2022-08-09,South,Office Supplies,1842.33,-133.63
94047909-d81c-41a0-b7bb-a2aa178a8c73,2021-03-23,South,Furniture,1173.05,-3.35
45fb3e8a-563b-44fa-9784-713d18407642,2021-06-20,Central,Furniture,1081.28,-380.87
87f3c9a4-cd1a-410d-9101-71d21138978b,2023-05-04,Central,Technology,545.02,-354.05
58e9bbad-35b1-473c-ad56-cfd579ab3018,2022-08-20,Central,Technology,743.21,444.76
d2e08e57-a6cb-4dda-93a0-181bcbafd542,2022-01-18,East,Technology,1791.74,727.63
4cc6d67e-cddb-4f9e-8130-0e684d45d885,2023-01-31,Central,Office Supplies,1336.26,293.97
5037e669-8a3a-4129-a9d8-4c4f6ed338be,2021-07-19,Central,Furniture,1576.9,430.61
4052e3a5-66fd-4215-aa10-7fb733383ec9,2022-08-13,West,Technology,914.15,490.56
abeb5f49-7406-4a32-83ef-3ce99ffda1e7,2021-12-05,East,Office Supplies,1264.19,-158.34
e182701b-2e3b-4b69-8c2d-0e27c370f2e2,2021-04-14,Central,Technology,504.28,-441.2
84274378-b40d-4aef-a0ba-614204c32fed,2023-06-01,South,Technology,1413.87,-497.57
7fcbcf31-93ac-409a-afc1-0403dcda8cc1,2023-06-28,West,Office Supplies,860.93,-44.16
d2eba277-f64d-4de0-a92a-988036841339,2022-07-09,Central,Technology,890.67,-186.1
4497734d-77a0-4a7f-b027-8488be015802,2023-09-26,South,Office Supplies,1302.15,-418.99
cf1643a0-8860-4b56-a34f-2452efe9e8c9,2022-08-16,Central,Furniture,1873.2,-266.61
e8266484-c4e4-4e52-9a4f-706b9d4ac78b,2023-08-10,South,Office Supplies,137.37,-338.15
ba0371f9-90ed-41d3-af44-4cf56f089155,2023-09-12,West,Furniture,1651.24,689.34
335dab46-85b3-45aa-8f54-6781a0733e57,2022-06-05,West,Furniture,591.84,-317.65
3d8925a9-25d2-47d0-b665-87075d411ac5,2022-07-08,East,Technology,893.4,198.94
c3f9c78c-af70-4164-bf16-44542685602c,2023-06-25,Central,Furniture,53.61,271.04
6906d118-6f75-43b2-9818-61124cdedddb,2021-09-03,South,Technology,609.08,206.54
e94053af-d488-4dff-9c35-25775193412d,2023-09-21,South,Furniture,1010.24,-371.23
d8914adf-341c-412a-a249-1260107e528c,2021-10-11,South,Technology,121.79,-85.56
497bc13b-d2de-447d-8455-d60e69958fd1,2023-01-25,West,Technology,987.28,-433.35
afd5b90b-41a6-4c90-a91c-0da1a5630d3a,2023-12-01,South,Office Supplies,1854.95,14.37
3d0d3ffd-67e6-449a-bc73-013b99ea5bbd,2022-11-13,West,Technology,219.73,-254.82
07179ef3-3121-4863-a663-ed111d122ccf,2022-08-07,West,Office Supplies,1531.24,230.12
4f7f963e-d3c5-44a3-8c0b-200d3edec38e,2022-02-13,South,Office Supplies,825.25,400.65
fdc56285-8f50-411f-bc42-049476d32b96,2021-05-24,East,Furniture,1313.8,191.76
e7d90c1b-a59c-4eed-ac09-72046fa6681c,2022-04-09,East,Technology,527.87,64.51
45d07382-28cb-47ca-b3b5-a667097913a0,2023-08-03,East,Furniture,327.39,3.53
ca27cd69-4226-4ba4-8775-d77822ed1e25,2021-03-11,East,Office Supplies,329.32,594.2
8cfb137c-a89e-44df-871c-10aecdb4adab,2021-02-10,South,Office Supplies,150.28,-214.82
0acfbd89-da3e-415a-a4f0-708a2d0d5e1d,2021-12-03,East,Technology,379.44,454.48
c840789b-7c60-4399-b8f4-0e5ef6babccc,2023-05-01,West,Office Supplies,1331.8,484.73
e581620f-dc0d-4266-8e29-ed9a0518bd4d,2022-05-18,South,Furniture,1764.56,44.96
4c485cfc-9a02-40da-905c-1021157c6813,2021-01-04,South,Technology,1630.11,-113.51
f480ada5-e68c-4348-9046-e3dfddfef849,2021-10-05,Central,Furniture,1373.42,111.7
abf2b369-5d0a-46d3-a592-ee7c683199c6,2022-06-04,Central,Office Supplies,229.76,-378.82
659ae9f2-171e-4028-a2be-80e1a84d5f25,2022-06-18,West,Technology,585.48,-440.29
d7be7b4f-b967-4dc6-96fd-d1a5f17312f4,2021-04-09,West,Furniture,626.52,-354.92
922b4fb2-1ca7-4972-bc6d-317323fbc01f,2021-11-20,South,Technology,507.41,-256.71
1ee26f39-eed4-4b89-8010-4995bc06e86b,2022-02-26,West,Technology,1034.86,155.43
9496634f-d438-431d-aa0a-2259859f02bb,2022-03-25,West,Office Supplies,1075.75,603.88
867772d3-ee7a-4de6-866d-fe25f31dde25,2023-11-28,East,Furniture,720.2,-193.66
171a8b65-e272-47ca-bf17-6b5540767e21,2022-02-02,West,Technology,714.04,715.71
c5efd670-1f4d-48ce-998d-e3d83cf29ade,2023-05-04,Central,Office Supplies,1658.83,741.38
d513da02-544c-44d1-903b-a8c3ce830e27,2022-09-13,Central,Office Supplies,1580.69,746.58
ce4ba2bb-63d3-4e8e-bcbb-859a95966725,2023-01-18,East,Technology,622.51,588.83
ef7cef26-3c66-4012-be74-1860bf957403,2021-08-07,Central,Technology,1828.44,-27.03
1b5829c9-24ef-45a7-b7cf-65ca6c412493,2021-10-08,South,Office Supplies,1906.1,-405.51
4648bbe8-f84c-47a9-b6cf-d2d52cd6e8df,2023-04-09,South,Technology,660.22,239.46
dce70289-411a-415b-a88b-4cfb708175fd,2023-04-13,South,Technology,715.31,226.29
88917cf5-7d88-43d2-8e51-208396e83922,2021-12-22,East,Technology,1016.21,604.97
1ceb08fe-f2de-4798-b31a-25b55fecaa6e,2023-06-09,Central,Furniture,1882.83,794.79
79900a27-6c7c-4eb7-8bb5-f24251057c35,2021-01-02,South,Technology,1753.88,160.6
47198f5c-f69b-4596-bf10-938caec7f267,2022-04-13,Central,Furniture,214.11,-51.23
2518ec09-efdd-4a87-88c6-21bee1228e75,2022-12-30,West,Office Supplies,791.53,-258.33
5e24296e-b736-4ad9-b9a8-226b5ced7017,2022-01-10,South,Furniture,1111.21,-493.76
a538c6a7-0565-4e80-8ee4-5227d2450039,2021-12-29,East,Furniture,1011.23,161.85
08e94548-9b16-4cb8-a7bd-1db7f7808afc,2021-04-13,South,Office Supplies,395.79,222.17
cc876b1c-a987-499b-bd4c-938cd76ac5a8,2022-01-28,West,Office Supplies,1719.05,572.42
eade7b17-b0d0-40bd-8dff-01baf0db6ecb,2022-07-16,East,Furniture,1357.11,155.95
40c37cbc-3d5b-4535-abed-e2b6c9eef97c,2022-03-05,Central,Furniture,1677.44,691.41
a3922a4e-4f2c-486f-a27b-0edd8d7f9371,2022-08-11,South,Furniture,1718.94,316.51
e7354db2-5ce4-424b-b35b-9f78f55f2e80,2023-12-17,South,Office Supplies,1499.23,592.44
88efe82b-1f3e-4a66-af6c-6f61cfefa2a2,2021-05-11,West,Furniture,884.03,-307.21
71414f58-db8e-435b-bc83-861eddf0a0a2,2022-08-04,Central,Technology,1224.99,611.94
f5f3943a-e8e7-4030-8203-83406372d635,2023-12-03,Central,Furniture,329.13,377.69
eafd3e7b-fa5d-4d40-ad71-1fe9649a0bf9,2023-01-20,South,Technology,1350.55,-278.7
efb2d33c-171a-4532-8d07-018b416aa7f6,2022-03-31,South,Furniture,366.71,-253.31
4c23e844-3c47-42f3-81b4-fd44d29cf92a,2023-06-21,West,Technology,1390.96,704.45
2904a6d6-e3e7-45ab-9c02-bc2935dbe396,2021-11-04,Central,Office Supplies,466.9,-458.12
5132fe68-a1a0-44a9-b058-3380ea77d1d6,2021-08-20,South,Technology,243.93,101.3
a4f954fc-c449-41b6-8fef-7811e124c3f2,2022-07-10,Central,Office Supplies,338.92,-92.48
462741ec-08ac-484f-8a10-b49968028b3b,2021-05-25,South,Technology,13.96,364.6
c78a7900-d2bd-46ec-9481-13b4ddcf5003,2021-06-27,West,Furniture,1440.29,591.52
bca83a82-7899-4035-bddf-8484f0c44ecb,2022-02-10,West,Furniture,1467.48,-31.51
552d4865-d756-4d35-ad2e-ebea69b7d533,2023-12-19,East,Office Supplies,1034.72,54.97
eb25d7e7-e073-4c70-ac20-2d89b7a69c32,2023-07-03,South,Furniture,331.11,776.49
290c42f8-d30b-4f65-99b3-8619d1fb55b1,2022-12-13,West,Office Supplies,176.27,519.09
10fd7164-819f-4393-82ce-ef41b2cfba8b,2023-03-29,East,Office Supplies,48.07,666.37
baaeebf8-9a24-4525-abbe-2bd65a1341e7,2023-03-15,South,Technology,339.84,70.39
53a71719-bcdf-4302-8c37-e264d03cd20a,2022-12-26,East,Furniture,1782.8,-195.7
c310d2a2-0700-47c1-b1f9-4a097408f646,2023-07-05,Central,Technology,490.66,35.42
2f098f4d-a43f-483a-a431-01e40d565923,2022-05-08,Central,Furniture,715.0,430.92
a41f0d38-ca80-4df8-b182-fcf2a151ed02,2021-11-28,West,Office Supplies,219.64,-357.74
333822d1-6691-4664-80c9-937022d6f0a2,2021-04-09,Central,Technology,452.5,-148.39
93683dd6-5050-427e-8e38-5d03a0d80651,2021-07-28,Central,Technology,1043.26,-439.37
3fe604f4-2867-4d3b-9c5f-3cba150d28eb,2023-12-06,South,Technology,1219.43,62.05
c481ea69-f83b-4029-b6ac-204884308e0c,2021-01-13,Central,Office Supplies,498.25,575.68
214dc588-c35e-418a-a630-b287d4a39a51,2022-03-26,East,Office Supplies,124.89,-467.94
690a7b80-af8d-488d-9811-70c1d8d2660e,2021-01-22,West,Office Supplies,788.16,377.92
7394d796-51c4-443b-b07d-b671caea9ae5,2023-06-25,Central,Furniture,476.06,712.24
222db2cf-bc34-4d5d-9f9e-14257a7628e6,2022-05-16,West,Technology,446.91,-191.99
97d02f8f-affd-443b-ac69-1f0442bbeaae,2022-03-20,South,Technology,1920.13,401.73
4823debe-ccad-492e-93dc-4faed3a71b83,2022-01-14,South,Office Supplies,1236.44,767.63
5e1b015f-6a1c-401b-959b-2b6b32dba028,2022-11-16,West,Furniture,1118.19,750.96
60980b94-e05b-4892-a4bc-08cf2e904b5c,2023-02-09,West,Furniture,837.39,-194.59
92051da0-e264-4336-95ad-86bcf1db9ad8,2023-10-08,East,Office Supplies,863.6,-369.57
05e15e2f-f2b7-4922-854e-dd713977fd2f,2022-11-08,South,Office Supplies,1086.4,-307.23
9cac3d21-a5a8-48af-8efb-d22aec511744,2022-10-23,East,Technology,1395.9,412.65
16c72b1a-e826-4ac7-ba8c-8ed5a06aa68a,2021-05-28,East,Technology,1407.27,443.49
430438b5-32c1-42f1-b661-7a3bf9606ca3,2023-03-10,Central,Office Supplies,351.67,376.51
0cbe938d-2b33-4734-9a11-9684b385d9de,2021-10-29,South,Technology,1005.22,-63.1
99b3568d-6dcc-4c60-9e35-836f66aa394c,2021-03-22,Central,Furniture,829.8,-279.29
f541a44e-16cc-4813-a635-53ba4299b351,2023-12-21,South,Furniture,1742.35,254.99
9136d4ad-f27e-4ce7-ab8d-2c495e3003e1,2023-04-01,West,Furniture,1266.52,128.78
869d4cb7-b7f5-455a-839d-08d01e0aaf12,2022-08-04,West,Technology,1069.68,447.48
